run_name,features,entity_embed_dim,ci_dropout_rate,ci_dropout_mode,lr,weight_decay,hidden_dim,num_layers,dropout,seed,knn_edges,knn_scope,input_dim,best_epoch,epochs_trained,best_val_loss,seen_ndcg1,unseen_ndcg1,all_ndcg1,seen_map,unseen_map,all_map,seen_mrr,unseen_mrr,all_mrr,seen_unseen_gap
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s1_knn10a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,1,10,all,768,41,51,1.5085014163273711,0.6879527209016796,0.13457556935817805,0.5961350760389151,0.5716380592951825,0.10552733583100805,0.49429986642908974,0.9617529187755935,0.18915231616686162,0.8335612007886414,0.5533771515435015
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s42_knn5a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,42,5,all,768,47,57,1.5126211330315087,0.6962880154807938,0.1331953071083506,0.6028583424667484,0.561755954719435,0.09324450137305303,0.4840194270772837,0.963396935442598,0.18119013594120995,0.83361133456346,0.5630927083724432
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s2_knn10a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,2,10,all,768,27,37,1.5023142481090495,0.6790552025313423,0.13043478260869565,0.5880268058214031,0.5734569353439353,0.10248705480967496,0.49531249965240387,0.9576065833400879,0.18787762242649206,0.8298913349301714,0.5486204199226467
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s3_knn0a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,3,0,all,768,31,41,1.5390087730885644,0.6902735284119413,0.12974465148378192,0.5972692523706168,0.6191831952714965,0.10853754596354871,0.5344556622533794,0.9643307668534039,0.1811155499254148,0.8343778469715012,0.5605288769281594
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s1_knn25a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,1,25,all,768,42,52,1.525175350060771,0.6741847755027609,0.12491373360938578,0.5830484260577268,0.5834804875261763,0.10062685057660499,0.5033642708835645,0.9602781662649036,0.18090672799697113,0.8309630152228523,0.5492710418933752
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s3_knn5a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,3,5,all,768,33,43,1.4998050451387903,0.6877827462671221,0.12491373360938578,0.5943901893747546,0.5605841676730351,0.09909813327958022,0.4840133141477727,0.9590802346491225,0.1814154973570529,0.830048263466687,0.5628690126577364
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s42_knn25a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,42,25,all,768,45,55,1.5244970808758738,0.6819316963468817,0.12491373360938578,0.5895099594859385,0.5831604849717735,0.09852718101498734,0.5027489817731725,0.9638800925508515,0.1776744905273842,0.8334310009062846,0.5570179627374959
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s3_knn25a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,3,25,all,768,39,49,1.5158761556247915,0.6836183677205374,0.12422360248447205,0.5908022661715798,0.5698447763616257,0.09832475832970991,0.4916090605562614,0.961424251451264,0.18010228509050777,0.8317854641780776,0.5593947652360653
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s123_knn25a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,123,25,all,768,38,48,1.5270201667863406,0.6845009283230331,0.12077294685990338,0.5909658492963455,0.592010480058639,0.10360909162505848,0.5109737673779727,0.9611470133682082,0.17676802134556135,0.8310009971720768,0.5637279814631297
concat_embed64_drop0p5_embedding_lr0p0005_wd0p0001_h128_l2_do0p3_s3_knn10a,concat,64,0.5,embedding,0.0005,0.0001,128,2,0.3,3,10,all,768,27,37,1.5052894938172303,0.678708715776288,0.11525189786059352,0.5852186288462723,0.5696000675289141,0.10358696592769566,0.49227807231304727,0.9574045190336775,0.17349111089010966,0.8273357536151468,0.5634568179156945
